gene,cluster,avg_log2FC,p_val_adj
Vav3,7,3.7505858,0.0
Klf7,7,2.9709082,0.0
Tfpi,7,3.6924195,0.0
Rapgef5,7,4.6564274,0.0
Gimap1,7,8.738946,0.0
Hapln1,7,4.880344,0.0
Dysf,7,4.7852745,0.0
Tmem88,7,5.8444366,0.0
Cmtm8,7,4.035942,0.0
Gimap4,7,9.666366,0.0
Rapgef4,7,5.7112026,0.0
Lyn,7,5.273491,0.0
Dusp3,7,4.0061316,0.0
Sema6d,7,4.271491,0.0
Dok4,7,4.0394692,0.0
Cavin1,7,3.9268332,0.0
Nherf2,7,3.2852561,0.0
She,7,7.0417414,0.0
Gap43,7,2.807038,0.0
Klhl4,7,8.589739,0.0
Tm6sf1,7,4.861659,0.0
Flt4,7,7.9050665,0.0
Igfbp3,7,3.455359,0.0
Sox17,7,9.448985,0.0
Shroom2,7,4.004314,0.0
Abcg2,7,2.7772553,0.0
Adam12,7,3.330801,0.0
Piezo2,7,2.6252787,0.0
Bok,7,3.4017782,0.0
Mmrn2,7,5.084452,0.0
Nrarp,7,5.0753875,0.0
Slc2a1,7,3.2444832,0.0
Myct1,7,9.865223,0.0
Gab2,7,2.7055013,0.0
N4bp3,7,3.9265404,0.0
Scarf1,7,7.5041804,0.0
Mtss1,7,2.5557137,0.0
Adgrl4,7,8.785978,0.0
Tspan13,7,2.8793764,0.0
Galnt18,7,3.740608,0.0
Pde8a,7,5.032552,0.0
Podxl,7,6.522035,0.0
Gmfg,7,5.408375,0.0
Fam110d,7,4.889948,0.0
2610203C22Rik,7,7.1862493,0.0
Rasgrp2,7,4.8534503,0.0
Lama4,7,2.8926954,0.0
Nes,7,3.1958454,0.0
Dgkh,7,2.9100037,0.0
Rhob,7,2.6554449,0.0
Cd38,7,5.192902,0.0
S100a13,7,3.2381814,0.0
Plekhg1,7,2.587344,0.0
Cmtm3,7,2.275095,0.0
Lrrc8c,7,3.47283,0.0
Shank3,7,4.841431,0.0
Dock6,7,2.739614,0.0
Garre1,7,2.4501948,0.0
Fxyd5,7,5.261713,0.0
Pde2a,7,6.3390636,0.0
Ushbp1,7,9.019721,0.0
Dock9,7,3.169751,0.0
Notch1,7,3.454528,0.0
Adam15,7,3.8993564,0.0
Calcrl,7,4.0253882,0.0
D030007L05Rik,7,8.950971,0.0
Sorbs1,7,2.544633,0.0
Tmem204,7,6.646613,0.0
Peak1,7,2.3653934,0.0
Cav1,7,5.5773973,0.0
Stab1,7,5.4909177,0.0
Pdlim5,7,3.0920072,0.0
Gpx3,7,2.833846,0.0
Degs1,7,2.558359,0.0
Clec1b,7,9.074458,0.0
Epas1,7,7.5305877,0.0
Nectin2,7,2.400583,0.0
Rgs3,7,2.7709224,0.0
Myo18a,7,2.585738,0.0
Nid1,7,2.5137937,0.0
Heg1,7,2.7045553,0.0
Klf2,7,4.4969087,0.0
Hecw2,7,2.7516074,0.0
Myh9,7,2.326454,0.0
Lxn,7,2.5928326,0.0
Cdc42ep1,7,4.0648537,0.0
S1pr1,7,5.1445365,0.0
Klhl6,7,6.6884627,0.0
Sh3bp5,7,2.3052208,0.0
Ehd4,7,3.297516,0.0
Vash1,7,3.556551,0.0
Apold1,7,7.0491695,0.0
Jup,7,3.4326777,0.0
Hhex,7,5.3397546,0.0
Itpkb,7,2.6594632,0.0
Sntb1,7,3.0312579,0.0
Ppp1r13b,7,3.2919207,0.0
BC028528,7,4.076679,0.0
Cgnl1,7,3.54262,0.0
Ppp1r16b,7,5.9996076,0.0
Piezo1,7,2.8121517,0.0
Cd151,7,2.799702,0.0
Sh2d3c,7,4.0715823,0.0
Ece1,7,2.892584,0.0
Nedd9,7,3.4047973,0.0
Sox7,7,9.613943,0.0
Cdk17,7,2.185705,0.0
Ica1,7,3.445547,0.0
Selenop,7,2.3918529,0.0
Exoc3l4,7,6.748782,0.0
Lpar6,7,2.5512242,0.0
Timp3,7,2.5696821,0.0
Sypl1,7,2.112542,0.0
Hdac7,7,2.532403,0.0
Rcsd1,7,4.1984406,0.0
Grap,7,6.8275576,0.0
Foxo1,7,2.7828434,0.0
Tnfaip8l1,7,3.9143593,0.0
Fam43a,7,4.3899584,0.0
Eogt,7,3.7028973,0.0
4930542D17Rik,7,10.448267,0.0
Tpst2,7,2.4248755,0.0
Mapk3,7,2.2538674,0.0
Ptpn18,7,3.6178672,0.0
Adam19,7,2.7157347,0.0
Iqgap1,7,2.2067692,0.0
Depp1,7,8.903081,0.0
Rgs2,7,3.672509,0.0
Snrk,7,2.4999592,0.0
Npr1,7,5.8839493,0.0
Bst2,7,4.0849037,0.0
Akap12,7,2.364338,0.0
Robo4,7,9.926539,0.0
Anxa6,7,2.0017881,0.0
Gdpd5,7,4.0073404,0.0
Cda,7,5.6318502,0.0
Abi3,7,6.728888,0.0
Kcne3,7,8.630767,0.0
Arhgef28,7,3.178429,0.0
Acvrl1,7,5.451859,0.0
Etl4,7,2.0432076,0.0
Tubb2a,7,2.768949,0.0
Pdgfb,7,6.334655,0.0
Map3k11,7,3.331516,0.0
Bcl6b,7,7.5252533,0.0
Slc29a1,7,3.2338245,0.0
Pcdh12,7,8.972509,0.0
Ppfibp1,7,2.010838,0.0
Rin3,7,3.936007,0.0
Myo6,7,3.52044,0.0
Lamc1,7,2.2898207,0.0
Crip1,7,2.01197,0.0
Cdc42se1,7,1.9088861,0.0
Pald1,7,3.7255125,0.0
Rell1,7,2.5483677,0.0
Erg,7,2.2265232,0.0
Myzap,7,5.285775,0.0
Nt5c,7,2.0431073,0.0
Kctd17,7,2.3332243,0.0
Mcam,7,4.391429,0.0
Dgkz,7,2.1019382,0.0
Zfp366,7,9.117966,0.0
Filip1,7,4.4639516,0.0
Pde4b,7,3.1152062,0.0
Dusp2,7,5.9487085,0.0
Inpp5d,7,4.8915114,0.0
Cdc42bpb,7,2.2032745,0.0
F2r,7,1.9150262,0.0
Nos3,7,7.32905,0.0
Plac1,7,4.499058,0.0
Zfp69,7,4.4919114,0.0
Cd9,7,2.624336,0.0
B3gnt2,7,4.0758653,0.0
Sat1,7,2.6650097,0.0
Itsn2,7,2.254323,0.0
Gm52313,7,4.8562403,0.0
Nhsl1,7,1.9816787,0.0
Nova2,7,6.852623,0.0
Klk8,7,3.6327837,0.0
Tgfbr2,7,2.2889276,0.0
Diaph2,7,1.8997908,0.0
Sox18,7,7.6373577,0.0
Rapgef3,7,5.0008245,0.0
Nid2,7,2.2857616,0.0
Pcdh1,7,5.865313,0.0
Crmp1,7,2.6498475,0.0
Csgalnact1,7,2.5185676,0.0
Adora2a,7,7.5894637,0.0
Itga9,7,2.1085107,0.0
Uvrag,7,1.9807067,0.0
St8sia4,7,5.1752067,0.0
Plekha1,7,2.4930623,0.0
Nav3,7,2.2532775,0.0
Spata13,7,3.5620282,0.0
Uaca,7,2.43608,0.0
Sparcl1,7,4.677588,0.0
Arhgef3,7,2.4928007,0.0
Notch4,7,4.317511,0.0
Prex1,7,2.7865233,0.0
Mgat4b,7,2.2699573,0.0
Cav2,7,5.797697,0.0
Tcim,7,3.855943,0.0
Stard4,7,2.4462357,0.0
Arl6ip5,7,1.8643446,0.0
2900026A02Rik,7,4.211413,0.0
Car8,7,4.9779086,0.0
Fam107b,7,1.9150976,0.0
Cd109,7,4.0763316,0.0
Mfge8,7,2.1048112,0.0
Man1c1,7,3.60281,0.0
Cdipt,7,1.9534267,0.0
Mtarc2,7,2.0094688,0.0
Bambi,7,1.7870367,0.0
Orai1,7,2.8143952,0.0
Arhgap23,7,2.2542832,0.0
Dram2,7,2.0746236,0.0
Exoc3l,7,8.058525,0.0
Pced1b,7,2.7365482,0.0
Fmnl3,7,2.0113528,0.0
Itga2,7,6.2679615,0.0
Coro2b,7,3.4775405,0.0
Kctd10,7,2.0838187,0.0
Tspan15,7,3.5008361,0.0
Parvb,7,2.7568178,0.0
Rgl1,7,1.7731488,0.0
Tjp2,7,2.2685723,0.0
Tcf15,7,2.8480883,0.0
Tspan4,7,2.4835365,0.0
Rassf3,7,1.7201356,0.0
Fam219a,7,3.6340456,0.0
Slc43a3,7,2.4826136,0.0
Rftn1,7,3.2534087,0.0
Angel1,7,3.195581,0.0
Fam111a,7,2.210487,0.0
Gm16104,7,5.4688535,0.0
Dll4,7,8.755923,0.0
Gabarapl1,7,2.1385198,0.0
Arhgap27,7,6.6417155,0.0
Sft2d1,7,1.9259579,0.0
Spata6,7,1.7879771,0.0
Pon3,7,3.702138,0.0
Hlx,7,4.175733,0.0
Acsl5,7,2.8201938,0.0
Itga5,7,2.0678062,0.0
Elovl1,7,2.3302402,0.0
Clec14a,7,4.219655,0.0
Ppp2r5a,7,2.1304102,0.0
Gimap5,7,8.264265,0.0
Efnb2,7,1.9558294,0.0
Skap2,7,2.5070975,0.0
Exoc3l2,7,5.847408,0.0
Spns2,7,7.596406,0.0
Plpp2,7,2.250659,0.0
Lrp10,7,2.439284,0.0
Upp1,7,7.654709,0.0
Stim2,7,1.6968131,0.0
Bvht,7,4.1090446,0.0
Rgl2,7,2.1194417,0.0
Dusp1,7,2.4922972,0.0
Apln,7,5.2398725,0.0
Fam89a,7,4.2454314,4.399882210948712e-308
Hmgn5,7,1.6662526,1.2357786490087028e-307
Pnp,7,2.0435076,3.215147997730999e-306
Rasa3,7,2.9478724,3.735488640871174e-306
Tnfrsf1a,7,1.9161048,4.1790974512820603e-305
Tspan14,7,1.8642926,1.3456094461810264e-301
Disc1,7,3.3714347,1.4150297601315933e-301
Mmp15,7,3.766402,9.216065496942719e-301
St3gal5,7,1.9749912,2.9536722844532266e-299
Hbegf,7,3.3588076,3.680034044780859e-299
Ppp1r18,7,2.2605882,3.8679452769711856e-298
Sh2b3,7,2.6427448,3.747623944658576e-297
Myo1c,7,2.7645557,4.116120217957971e-297
Acot9,7,2.6783369,1.922013896106793e-296
Irf2,7,1.8648511,2.6071300415639226e-293
Nrros,7,4.135441,2.069175055991515e-291
Lamb1,7,1.8322814,2.222724241367386e-290
Nipsnap3b,7,1.8074058,4.86577765806621e-289
Slc38a10,7,1.6899731,1.5354044573525465e-288
Tbc1d1,7,1.8142885,2.0688170860572254e-288
Sptlc2,7,1.771959,2.18849656944665e-286
Klf6,7,2.049432,8.987165195458231e-285
Rras,7,2.9255211,2.657602270147049e-283
Dcbld1,7,1.821249,7.443846822786704e-283
Ggta1,7,2.6830118,1.87250867065971e-281
Gnb4,7,1.8912978,8.465791986818499e-281
Prr5l,7,2.4410427,1.003893198234309e-278
Smtn,7,2.7681715,2.9143088408474174e-277
Morrbid,7,4.1868167,7.11697517681057e-277
Mxra7,7,1.8318019,7.213069408371405e-277
Plcl1,7,2.3430874,3.854788066490787e-276
Icam1,7,5.0222588,1.448361510252646e-275
Fam167b,7,9.829913,1.1147111898742373e-274
Adgrg3,7,8.588273,3.2996408775152717e-274
Sgk1,7,2.582085,4.931834625549819e-273
Fam13c,7,3.0618165,1.2307139596838265e-272
Capn2,7,1.5552013,1.747293222273975e-272
Cdh13,7,2.6199775,2.5341588772246695e-271
C130074G19Rik,7,7.5246644,4.902415733337071e-271
Dock11,7,1.6247922,1.7489094833703862e-270
Vat1,7,2.2941837,8.907037226433718e-269
Plpp1,7,1.7985162,1.1815968701984201e-267
Elf4,7,2.8155205,1.3881767946707528e-267
Zfp710,7,1.9726901,1.698908241728707e-267
Tbkbp1,7,2.8487525,9.663398935374661e-267
Jcad,7,3.2210188,6.218643388492888e-266
Dennd5b,7,1.569039,2.9740127568596226e-264
Ubtd1,7,2.0686922,3.587946674208155e-264
Dipk2b,7,11.100614,3.527882648421523e-260
Niban2,7,2.4767303,3.4291676821340565e-259
Pls3,7,1.6666669,6.780325803557534e-258
Ppm1f,7,2.4078712,1.483816251556845e-256
Nrp2,7,1.5507139,7.351997711550822e-255
Scarb1,7,2.097312,1.260771388706435e-253
Junb,7,2.5844445,1.4629500756380333e-253
H2-D1,7,3.5295563,6.37929653201729e-253
Stx7,7,1.5822015,8.61503004068968e-253
Unc5b,7,2.3885603,7.462813212147036e-252
Pxn,7,1.9352479,1.2083773800175e-251
Bcar1,7,2.1036456,1.192530697192679e-250
Arhgef2,7,1.4812975,1.6220097157139423e-250
Eeig2,7,2.2803092,1.9006912100998038e-250
Anxa7,7,2.0502264,3.3893444796590066e-250
Leprot,7,1.4856687,8.993166285360266e-250
Ccser2,7,1.7631143,9.621974263635616e-250
Cpd,7,1.7691436,8.608111132861952e-249
Plec,7,2.176209,1.4239227047462179e-247
Marchf2,7,1.6147351,1.6432397963229314e-246
Rab13,7,1.5847452,1.5736296972838523e-245
Gja4,7,8.073429,9.069795105104217e-244
Fam171a2,7,1.6942791,2.3390799913795983e-243
Atxn1,7,1.4885134,5.052911970224591e-243
Lifr,7,2.1950905,6.239986357318897e-242
Chst15,7,2.4064047,2.6043471492751293e-240
Adamts9,7,1.78815,4.043979220948191e-236
Casp8,7,2.4125402,4.897488599680384e-236
Npdc1,7,2.5534375,1.4439437398736487e-232
Zbtb46,7,2.6442845,5.501312720258929e-230
Git2,7,1.5831463,4.622219026045597e-229
Twf2,7,1.6791812,2.343465563873132e-228
Pdk1,7,1.7783438,1.7325488654700505e-225
Spns1,7,1.7045408,6.96647845465289e-223
Dnm2,7,1.4655184,9.432026403698386e-223
Pelo,7,1.8612669,2.0928832109103835e-221
Esm1,7,8.9577465,3.6687889248078936e-221
Grk5,7,1.7712252,3.1313027708789342e-220
Slc31a2,7,2.9313147,7.615278428604533e-220
Cracr2b,7,4.7993717,1.5876524026557085e-217
Peg10,7,1.4703816,1.7219687808235976e-217
Twf1,7,1.4851629,5.1381605144957736e-217
Abca1,7,2.824233,1.252638515678015e-216
Slc6a6,7,1.6893785,1.2814470902772458e-216
Pim3,7,1.8839461,9.652753411806845e-216
Kif26a,7,2.6280622,1.1879999269694605e-215
Lipt2,7,2.1905487,8.994425344000287e-214
Gmpr,7,2.6825802,3.289382844569943e-213
Arhgdib,7,1.8427275,4.5066224776305274e-213
Gpihbp1,7,9.670521,3.3358164578385005e-212
Fez2,7,1.9449526,8.91913749601826e-212
Klf3,7,1.4789833,7.406874396839451e-210
Abcg1,7,4.6747336,1.2720351559231279e-208
Slc44a2,7,1.7060192,1.1467590483356633e-207
Nfkb1,7,1.4537257,1.738067982282834e-207
Ltbr,7,1.9633443,1.724680254120794e-206
Cap1,7,1.6104656,1.1721735449655727e-205
Frmd8,7,2.08372,1.8856947376176466e-205
Pip4k2a,7,1.8171668,4.381035326194938e-205
Nin,7,1.8172888,1.046787067595895e-204
Gm26803,7,3.038941,5.115723758995197e-204
Mark4,7,1.7790908,3.92318712771739e-203
Rtl8b,7,1.5870851,1.4687875226100718e-202
Necap2,7,1.6610456,2.0080034115225753e-202
Itga1,7,3.0172157,2.061028279723104e-202
Nrbp1,7,1.3781817,5.988108512827571e-202
Map3k20,7,1.8055567,2.6401707138906936e-200
Cdc42ep2,7,3.1182032,1.1114761228619602e-199
Map4k2,7,2.9070191,1.5743901307088494e-199
Rps6ka1,7,2.0590763,2.8039389000758366e-199
Smap2,7,1.8497642,7.795257228319422e-199
Plcb4,7,1.5883874,2.504248528337747e-198
Triobp,7,1.3944008,9.055047054381034e-198
Trim25,7,4.1124024,9.063722489418555e-198
Acap2,7,1.3344063,6.546494018627563e-196
Gm46183,7,1.8601727,1.930156817605916e-195
Fzd4,7,2.4195294,5.801784356772108e-195
Ccnyl1,7,2.0634277,7.71901127790565e-195
Swap70,7,1.7873912,8.97975665214448e-195
Pik3c2b,7,2.5876293,1.343319697526617e-194
Ripply3,7,4.7889776,1.4578868517650961e-193
Tamalin,7,1.9141479,2.7519891420667983e-193
Ablim1,7,2.3986855,2.152527528355807e-191
Pik3r1,7,1.5888743,3.6629037449416625e-191
Casp7,7,1.8456792,4.1837256885694993e-190
Kcnq1,7,5.685034,1.2325265294182968e-188
Tecpr1,7,1.9905391,2.0465548611820636e-188
Cd47,7,1.6400564,2.716411127833809e-188
Man1a,7,1.7883315,4.4182478113553e-188
Snn,7,1.3756684,1.6963706054816653e-187
Arl4c,7,1.8088108,1.9816642758783819e-187
Lrrfip1,7,1.5671133,5.9014510220022125e-186
Eps15,7,1.5783384,2.2591440070752913e-185
Stard13,7,1.5498683,3.0075567471185916e-185
Sdf2l1,7,1.3895717,4.5239196442495294e-185
Creg1,7,2.0711162,5.638553073628944e-185
Ltv1,7,1.4187993,8.497483591634228e-185
Sacs,7,2.764956,6.98583169299127e-184
Rps6ka2,7,1.8319415,1.1468140002793786e-183
Rab8b,7,1.5187973,2.4672314423053755e-180
Crim1,7,1.4807969,3.3801544613883226e-180
Rhog,7,1.6729985,1.7083934767185545e-179
Git1,7,1.8584657,5.79226389762182e-179
Klf10,7,2.393909,3.561145829355483e-178
Pacsin2,7,1.3689648,3.658091891987836e-178
Gm13889,7,5.4657397,6.053529700292445e-178
Exoc6,7,2.9803286,6.552313760592405e-178
Prkd2,7,2.2775192,1.0441152919848266e-177
Lyl1,7,2.4463482,4.118495626043967e-177
Tm4sf1,7,3.3119984,1.9370878928621408e-176
Mthfd1l,7,1.4706547,2.3340722581436512e-176
Ly6h,7,1.8132944,8.883269115653359e-176
Limk2,7,1.602947,2.6647900848650057e-175
Tmed5,7,1.3764613,1.5718761118739995e-174
Prelid2,7,1.561391,8.031218549603339e-174
Ksr1,7,2.4671216,3.7046558695234465e-173
Dapk3,7,1.3535335,6.283060516416847e-173
Plcg1,7,1.3093759,2.1542404842391814e-172
Cast,7,1.691785,2.773033846727981e-172
Tmem30a,7,1.2957249,7.610363737724066e-172
Pdia5,7,1.9082539,9.557382394327072e-172
Trpc6,7,6.068937,1.303980379447411e-171
Pgm2,7,2.4610968,1.9825732892521834e-171
Zfp711,7,2.0267181,1.6524983785455695e-170
Slk,7,1.5517739,2.037180856840184e-170
Macir,7,2.1203148,1.107838037785653e-169
Rap2a,7,1.6932958,1.7486461295811395e-169
Tal1,7,6.5292277,2.0714447986134317e-169
Cdyl2,7,1.9374444,4.338395034918285e-169
St6galnac4,7,1.7953832,4.806327267111038e-169
Gm9917,7,6.618933,1.2119290479873952e-168
Bik,7,6.542396,1.255929325526384e-168
Slco3a1,7,2.240557,3.9968797661142975e-168
Egln3,7,3.338557,1.1486535084348984e-167
Samsn1,7,5.1287384,1.6500153804089385e-167
Shisa5,7,1.6614777,1.721903320600629e-167
Mid2,7,3.3117113,2.2559973548760884e-167
Hbb-bh1,7,1.8204687,9.603242764874382e-167
Gchfr,7,3.5012612,1.904574786754046e-166
Caskin2,7,2.6486661,2.9888612407317065e-166
Vangl1,7,2.059131,3.903070801534251e-166
Nol4l,7,2.2574763,4.0704575331391775e-166
Serinc3,7,1.4711477,5.99958873311003e-165
Cflar,7,1.4867904,9.40481242245971e-165
Cttnbp2nl,7,1.3688308,9.759905927347693e-164
Mrrf,7,1.3777872,3.1400201818067966e-163
Sncg,7,5.673629,3.771863339766034e-163
Wdfy1,7,1.8998657,4.290187740012558e-162
Slc12a2,7,1.564836,5.119384757656388e-162
Ctla2b,7,5.89398,1.6501492806463479e-161
Sipa1l2,7,1.9476753,2.0593994177073837e-161
Cdkl1,7,5.7427964,4.502200160172066e-161
Gfod2,7,1.306017,4.509505505515726e-161
Agfg1,7,1.2930312,9.636007836150901e-161
Ifngr2,7,1.4206077,2.0128555195002226e-160
Elovl5,7,1.3171239,3.068106574898743e-160
Prag1,7,2.0361032,7.995759874089911e-160
9230102K24Rik,7,9.430874,1.8436327857799534e-159
Usp12,7,1.7891053,2.66140953529234e-158
Rnpep,7,1.3712952,5.101153851720176e-158
Ttc7b,7,1.5667827,6.331898938803434e-157
Ccdc85a,7,3.239347,2.8240255025680143e-156
Pik3r6,7,6.484947,6.549013850123947e-156
Ripor1,7,2.5125911,9.012887785068541e-156
Rassf2,7,3.3349059,1.1942503610133088e-153
Mgmt,7,1.6645534,4.979183224328725e-153
Cib1,7,1.4313759,2.5981313526664675e-152
Arhgef5,7,3.111339,6.451345058109377e-152
Plxna2,7,1.6306849,1.7100001000683965e-151
Colgalt1,7,1.2319661,2.1805510759759916e-151
Eeig1,7,2.1940129,2.249395346309622e-151
Ctsd,7,1.2913427,4.6469611738336605e-150
Btg2,7,1.9840316,6.00419620797495e-150
Stard8,7,2.6895347,1.700363373716478e-148
Mall,7,5.817495,1.7740870434659478e-148
Pcgf5,7,3.2523758,2.0270930067205107e-148
Nfkbia,7,1.4037173,2.842810473079182e-148
Cyp20a1,7,1.2978925,3.05849585582337e-148
Emc7,7,1.1797402,3.452674026892944e-148
Tinagl1,7,4.9944777,4.90473954039803e-148
Arhgef1,7,1.4785391,2.2919635590336503e-147
Gm32688,7,5.1569076,2.3122376301327788e-147
Cds2,7,1.7923424,2.8830365252067514e-147
Shc1,7,1.2980279,3.477438586663013e-147
Pitpnm2,7,2.4541702,2.586322626374295e-146
Abcc4,7,3.339975,2.8289316643330327e-146
Sbds,7,1.1955054,8.674999468192843e-146
Cdr2l,7,1.7501324,8.891920278843383e-146
Rgs7bp,7,2.8702474,1.7700844271487426e-145
Rnf19a,7,1.5003003,9.259541707893375e-145
Trp53i11,7,2.4754567,3.394163036728854e-144
Pxdc1,7,2.551742,7.778893495912516e-144
Npr3,7,3.3569493,7.900636415852324e-144
Kctd12b,7,3.834626,2.2089170378013667e-143
Mospd1,7,1.3055397,1.801215610841895e-141
Pdcd6ip,7,1.2865381,6.989406804950479e-141
Prkab1,7,1.5512149,1.073142424434899e-140
Enox2,7,1.5108497,1.5028072038118307e-140
Pear1,7,2.7830288,2.4451771574237894e-140
Hey1,7,2.3962069,3.0240441634873547e-140
Stim1,7,1.4880567,4.784363492556248e-140
Prrg3,7,2.7128785,5.411835077838689e-139
Mtus1,7,2.0639918,2.5567632969731076e-138
Tbxa2r,7,3.811218,8.075654720853862e-138
Adarb1,7,2.4322534,1.571141100600506e-137
Gata2,7,4.131493,2.0352334473539455e-137
Mgat1,7,1.5438784,3.722143492903921e-137
Hba-x,7,1.4638902,6.049592152191569e-137
Npepl1,7,1.5394664,1.463714264634773e-136
Nudt14,7,1.3578011,2.7171727047477465e-136
Acot7,7,1.5873573,2.8073767879584477e-136
Acsf2,7,1.8761613,3.989411921806497e-136
Gimap9,7,3.7503579,2.724746507567999e-135
Tmem123,7,1.1134809,2.912739352056082e-135
Bmp2k,7,1.9234114,4.0869072713226696e-135
Ddx54,7,1.1575756,5.633956381760867e-135
Armcx3,7,1.2440736,7.853730567029828e-135
Gclm,7,1.378532,1.5057897815449375e-134
Tmem184b,7,1.2896963,4.552153810283226e-134
Hk1,7,1.7732431,9.415833672431463e-134
Myo1e,7,1.3700117,2.1878719238525366e-133
Armcx4,7,1.5096573,5.741156481306542e-133
Lrp11,7,4.7658315,3.7117789112492826e-132
Chn2,7,1.6381556,4.3390210377417657e-132
Ephb4,7,1.2204536,1.1865452726879583e-130
Ophn1,7,1.529535,2.3624892496796316e-130
Gm53812,7,1.115398,7.442482613653485e-130
Cebpd,7,2.9057472,1.3043724047776598e-129
Nab1,7,1.5965445,2.1494404417441224e-129
Map3k1,7,1.5751619,2.5269582144708996e-129
Slc16a3,7,1.6596137,2.6433934949958956e-129
Gm53256,7,2.4726424,9.885257267776024e-129
Gpsm3,7,2.0623488,1.7086604645890032e-128
Cbfa2t3,7,2.212399,8.093226490504428e-128
Crem,7,1.4835933,1.148361481321716e-127
Ldlrap1,7,2.1077816,1.6667609465290406e-127
Coro1b,7,1.1982282,2.4518659997492604e-127
St3gal6,7,1.5237974,8.365626597279797e-127
Sec11c,7,1.5311502,2.2060190182678126e-126
Mapk12,7,2.3648071,4.283244154196378e-126
5033406O09Rik,7,6.3102026,5.966168075893232e-126
Susd6,7,1.3525838,5.487041935024783e-125
Tm2d3,7,1.1533822,5.817768290670798e-125
Strn,7,1.6181196,1.2245634400945584e-124
Ddrgk1,7,1.1139567,2.3128368782687244e-124
Brms1,7,1.180827,7.207406484329766e-124
Ccm2l,7,8.536237,1.582949614789576e-123
Rab35,7,1.4753819,2.3515900637941005e-123
Arid3a,7,1.192244,6.022349438725191e-123
Taok2,7,1.5355964,7.88872612887534e-123
Clec1a,7,7.2423124,9.328020746613211e-123
Rab12,7,1.2780995,2.1485103907395911e-122
Ptrhd1,7,1.2455549,3.3953431822995493e-122
Maff,7,3.0182188,3.480089101375061e-122
Nr5a2,7,6.591761,4.4129997061140366e-122
Slc2a13,7,1.5176781,6.582907989394701e-122
Gas7,7,1.7086098,9.737187312743206e-122
Lrrc8b,7,2.4747844,1.6386005451282853e-121
Hspa12b,7,1.5235258,1.747385752373465e-121
Pak1ip1,7,1.1341327,5.212967428531488e-121
Ripk3,7,2.5523515,1.2727489385482112e-120
Tpgs1,7,1.1194421,2.45857111868485e-120
Mtmr12,7,1.602123,2.510961913643195e-120
Lrrc70,7,5.8095274,2.6439814904388007e-120
Cd59a,7,3.3294244,4.0648446560543655e-120
Pkn1,7,1.3151089,6.735272143949628e-120
Rtl8a,7,1.8653111,1.941651395558127e-119
Peli2,7,1.3295331,2.756372792878543e-119
Rilpl1,7,1.3494053,1.3717907990946121e-118
Nfe2l2,7,1.3545148,2.206038191803379e-118
Capg,7,2.3760986,2.8503363219508484e-118
Slc22a23,7,2.1945465,3.9559357885749667e-118
Trib1,7,1.7765244,6.431421692894237e-118
Gm57766,7,2.1681738,7.432252977424308e-118
Slc39a8,7,3.4311445,1.0290801046634316e-117
Edil3,7,1.6970954,1.2382413035861092e-117
Sh3tc1,7,6.8824797,2.5479343143852564e-117
B4galt1,7,1.1639258,2.690590915369997e-117
Spcs3,7,1.1337663,3.270689685392661e-117
Lrmda,7,2.1632988,6.867502762530362e-117
Tnfaip2,7,5.786373,2.3886449163698094e-116
Zc3hav1,7,3.1709902,4.6141524252637004e-116
Zfp948,7,1.6073539,6.134874704495213e-116
Ralgapa2,7,1.2057192,7.760580243238781e-116
Trim47,7,4.7068615,2.6868415095826835e-115
Slc20a1,7,1.5834048,1.879252002972917e-114
Vegfc,7,2.1221814,2.5050602222720495e-114
Ifitm3,7,1.1675899,5.229454563742535e-114
Gyg1,7,1.0708219,9.099321353958133e-114
Cr1l,7,1.3550406,9.362818219360677e-114
Sox13,7,2.493249,1.1296348256693802e-113
Zfp277,7,1.1928931,2.750389186243593e-113
Ifngr1,7,1.865838,5.0678305646358655e-113
Fkbp10,7,1.1724272,7.338035239481677e-113
Rreb1,7,1.1024066,8.635803030250403e-113
Tgfb1i1,7,1.7368093,2.6915327868798475e-112
Rassf1,7,1.0766221,7.164378567555865e-112
Arl4a,7,1.3302561,1.2541597175327211e-111
Txnip,7,1.7333308,2.1085363362127733e-111
Shkbp1,7,1.5633941,2.2612339807914003e-111
Pawr,7,1.8863368,3.246062840735179e-111
Gypc,7,1.2645582,6.4848454639050734e-111
Creld2,7,1.1221508,2.25923037517823e-110
Cd200,7,3.2035532,4.0613615163715046e-110
Cit,7,1.1647235,6.112454835426993e-110
Spindoc,7,1.0593313,6.228108034030231e-110
Abcc9,7,3.2042007,6.418109778705114e-110
Ap1s2,7,1.5459458,8.00961129326562e-110
Klhl3,7,2.212407,1.9033869878853392e-109
Mylk,7,1.9055034,2.2297550891379746e-109
Edem1,7,1.2453564,2.998892685658971e-109
Tomm34,7,1.2168474,3.3701494640246275e-109
Hipk3,7,1.3385094,8.106439089326647e-109
Rit1,7,1.454237,2.503505444243626e-108
Mef2d,7,1.5809398,2.7348775635537857e-108
Zc3h7a,7,1.2998443,4.9173662487072815e-108
Atp6v0a2,7,1.3632767,5.103537137061223e-108
Trim16,7,3.341116,6.0154577234623e-108
Prr5,7,1.303422,6.753181784307703e-108
Anxa11,7,2.8965313,1.1246524281549433e-107
Cmtm6,7,2.204729,1.3443765583301894e-107
Card10,7,4.383466,1.42630694680657e-107
Lrp5,7,1.3001251,1.527030268890808e-107
